ID,LONG,LAT,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
1294,121.5500031,-19.39999962,23,28,18,34,23,39,35,41,42,48,66,31,23,25,41,15,65,35,28,35
1295,121.5999985,-19.39999962,22,29,17,35,22,39,36,41,42,46,66,31,24,25,41,15,66,35,28,35
1296,121.6500015,-19.39999962,22,31,18,35,22,41,36,41,42,45,67,30,24,22,41,15,65,36,27,35
1297,121.6999969,-19.39999962,22,31,18,34,22,41,35,42,43,45,66,30,24,22,41,17,66,35,29,35
1298,121.75,-19.39999962,22,33,18,34,22,40,35,43,43,47,66,31,22,22,42,19,66,37,29,35
1299,121.8000031,-19.39999962,22,33,19,35,21,40,34,43,43,47,66,31,23,21,42,20,65,37,29,36
1300,121.8499985,-19.39999962,22,33,20,35,21,41,34,43,43,47,65,32,23,21,41,21,65,37,29,36
1301,121.9000015,-19.39999962,22,33,19,35,21,42,34,43,42,47,65,33,24,23,42,23,66,37,30,36
1302,121.9499969,-19.39999962,22,33,18,36,21,43,34,43,42,47,66,36,24,23,42,22,69,38,30,36
1303,122,-19.39999962,22,33,18,36,20,43,34,42,42,48,66,35,25,23,44,23,70,40,31,38
1304,122.0500031,-19.39999962,20,32,18,36,19,42,36,42,44,48,66,37,25,25,44,24,70,39,32,38
1305,122.0999985,-19.39999962,21,33,18,38,19,42,36,43,44,47,68,38,25,25,45,26,70,39,35,38
1306,122.1500015,-19.39999962,21,33,19,38,19,42,36,44,44,47,67,38,26,27,45,27,70,39,35,38
1307,122.1999969,-19.39999962,22,34,20,38,20,43,36,44,44,48,67,40,27,29,50,30,70,40,37,40
1308,122.25,-19.39999962,21,35,20,38,23,44,37,44,43,49,70,40,28,33,53,33,73,42,38,43
1309,122.3000031,-19.39999962,21,36,19,38,27,45,38,43,44,50,71,47,31,37,56,38,73,41,38,44
1310,122.3499985,-19.39999962,22,39,23,38,31,49,38,47,45,52,71,49,33,41,57,39,73,42,42,44
1311,122.4000015,-19.39999962,26,43,24,40,37,52,45,53,49,60,72,52,35,41,60,41,78,47,47,47
1312,122.4499969,-19.39999962,29,47,26,42,39,53,49,55,52,65,76,54,38,42,62,43,85,49,50,49
1313,122.5,-19.39999962,29,50,26,42,40,58,50,59,53,66,78,55,39,42,65,45,86,50,54,50
1314,122.5500031,-19.39999962,32,51,28,43,41,60,51,59,56,70,79,57,42,44,68,44,91,53,54,49
1315,122.5999985,-19.39999962,32,53,29,45,42,61,52,61,57,72,80,60,43,44,70,44,92,53,55,49
1316,122.6500015,-19.39999962,35,53,30,49,42,60,54,65,57,72,82,62,44,47,71,47,93,53,57,52
1317,122.6999969,-19.39999962,37,54,29,49,45,60,54,67,59,73,83,61,45,48,69,48,94,55,58,53
1318,122.75,-19.39999962,37,54,32,49,45,62,54,68,61,73,85,62,45,49,69,46,95,55,59,53
1319,122.8000031,-19.39999962,35,56,33,47,47,63,54,69,61,75,85,62,44,49,70,46,96,55,58,52
1320,122.8499985,-19.39999962,35,55,34,48,48,63,55,70,61,76,85,64,44,50,71,48,96,56,59,52
1321,121.3499985,-19.35000038,21,29,21,36,23,37,38,42,42,51,68,36,23,25,39,15,60,36,29,34
1322,121.4000015,-19.35000038,22,29,20,36,23,37,36,42,42,49,67,35,23,24,39,15,63,35,30,34
1323,121.4499969,-19.35000038,23,30,19,35,23,39,35,41,42,48,66,32,23,25,40,15,65,35,30,33
1324,121.5,-19.35000038,23,29,18,35,23,39,36,40,42,48,66,31,23,25,40,15,65,35,29,35
1325,121.5500031,-19.35000038,23,29,18,35,23,41,36,41,42,46,67,31,24,25,41,15,66,35,28,35
1326,121.5999985,-19.35000038,22,31,18,35,23,41,34,42,42,46,67,31,24,24,41,16,65,36,28,35
1327,121.6500015,-19.35000038,22,31,18,34,23,40,35,42,43,46,66,33,24,23,42,17,66,35,29,36
1328,121.6999969,-19.35000038,22,33,19,34,23,40,35,43,43,47,66,31,23,23,42,19,66,37,29,36
1329,121.75,-19.35000038,22,33,20,34,22,41,35,43,43,47,66,32,23,22,42,21,65,37,30,36
1330,121.8000031,-19.35000038,22,33,20,34,22,41,34,43,43,47,66,34,24,23,42,21,66,38,30,36
1331,121.8499985,-19.35000038,22,33,19,34,22,42,34,43,42,47,67,36,24,23,42,22,67,39,30,36
1332,121.9000015,-19.35000038,22,33,18,35,23,43,34,43,42,48,66,36,24,24,43,24,68,38,31,37
1333,121.9499969,-19.35000038,21,34,18,35,23,43,36,43,43,48,67,36,25,25,44,26,70,38,31,38
1334,122,-19.35000038,20,34,18,35,22,42,36,43,44,47,68,37,25,25,44,26,70,39,32,38
1335,122.0500031,-19.35000038,21,34,18,36,21,42,36,44,44,47,68,39,25,26,45,26,70,39,34,39
1336,122.0999985,-19.35000038,22,34,19,35,22,42,36,44,44,48,67,39,27,28,47,26,71,40,35,40
1337,122.1500015,-19.35000038,22,35,22,36,22,44,36,45,44,49,67,39,28,28,47,27,70,40,35,41
1338,122.1999969,-19.35000038,21,36,22,38,23,46,36,44,43,50,69,39,27,28,47,30,71,43,37,41
1339,122.25,-19.35000038,21,36,22,38,25,45,36,43,42,50,70,40,28,32,51,32,74,43,37,43
1340,122.3000031,-19.35000038,21,38,22,38,27,46,38,44,45,50,70,46,29,35,54,39,74,43,40,43
1341,122.3499985,-19.35000038,22,42,22,37,31,48,40,46,45,52,70,48,34,40,57,40,74,44,42,44
1342,122.4000015,-19.35000038,26,43,23,40,36,51,45,52,48,57,72,52,35,41,60,41,78,47,47,47
1343,122.4499969,-19.35000038,29,49,26,42,39,53,49,55,52,65,76,54,38,42,63,44,83,48,49,49
1344,122.5,-19.35000038,31,52,26,42,40,57,50,58,53,66,78,57,38,42,64,43,86,49,53,50
1345,122.5500031,-19.35000038,32,55,27,43,41,58,51,59,55,71,79,59,41,45,69,43,90,53,54,49
1346,122.5999985,-19.35000038,34,56,28,46,42,59,53,62,57,72,81,61,43,46,72,46,92,53,56,49
1347,122.6500015,-19.35000038,37,54,30,49,43,59,54,67,58,73,82,61,45,48,69,47,93,54,57,53
1348,122.6999969,-19.35000038,37,55,31,49,45,60,54,67,58,73,84,61,44,48,70,47,94,55,58,54
1349,122.75,-19.35000038,36,55,32,48,46,61,54,66,61,73,86,61,44,50,70,46,95,56,59,52
1350,122.8000031,-19.35000038,37,56,34,47,47,62,54,70,61,74,86,62,44,51,71,47,96,56,58,52
1351,122.8499985,-19.35000038,36,55,34,46,47,63,55,69,63,74,84,65,44,51,71,47,96,55,59,52
1352,121.4000015,-19.29999924,23,29,20,35,23,39,35,43,42,48,67,33,23,26,40,15,65,35,30,33
1353,121.4499969,-19.29999924,23,30,19,35,23,40,36,41,42,49,69,31,23,25,40,15,66,35,29,35
1354,121.5,-19.29999924,23,31,18,35,23,41,36,43,42,48,68,32,24,26,40,15,65,35,27,35
1355,121.5500031,-19.29999924,22,31,18,34,23,41,34,43,43,46,68,34,24,24,42,17,65,36,28,36
1356,121.5999985,-19.29999924,22,32,19,34,23,41,35,44,43,46,66,33,25,23,42,18,64,35,29,37
1357,121.6500015,-19.29999924,22,32,20,34,24,41,34,44,43,47,67,32,24,24,43,19,65,36,29,36
1358,121.6999969,-19.29999924,22,33,20,34,23,41,35,44,43,47,66,33,24,24,42,20,66,37,30,36
1359,121.75,-19.29999924,22,33,19,34,23,41,35,44,42,48,67,35,24,24,42,22,67,38,31,36
1360,121.8000031,-19.29999924,22,33,18,34,23,42,34,44,42,48,68,37,24,25,43,24,67,38,31,36
1361,121.8499985,-19.29999924,22,35,18,35,23,42,35,43,43,48,67,37,24,25,43,26,68,39,31,37
1362,121.9000015,-19.29999924,22,35,19,35,24,43,36,43,43,48,67,37,25,26,45,26,70,41,32,37
1363,121.9499969,-19.29999924,21,35,20,35,24,42,36,44,44,48,68,37,25,26,45,26,70,40,32,40
1364,122,-19.29999924,21,35,20,34,25,43,36,45,44,48,68,38,27,27,46,26,71,39,32,40
1365,122.0500031,-19.29999924,21,35,21,35,26,44,36,45,44,49,68,39,28,27,47,26,72,41,35,40
1366,122.0999985,-19.29999924,22,35,22,35,26,44,36,45,43,50,67,39,28,28,47,27,71,42,35,40
1367,122.1500015,-19.29999924,21,35,23,35,27,46,36,45,44,50,68,39,27,30,47,29,72,43,36,42
1368,122.1999969,-19.29999924,21,37,22,36,27,45,36,45,43,50,69,39,28,31,48,32,74,43,37,42
1369,122.25,-19.29999924,20,38,23,37,27,45,40,44,45,53,69,40,28,31,49,34,74,45,40,43
1370,122.3000031,-19.29999924,21,41,22,37,29,47,41,46,45,53,68,42,32,35,53,38,74,46,42,43
1371,122.3499985,-19.29999924,22,44,24,37,32,46,41,48,45,54,71,46,34,41,54,41,74,47,44,44
1372,122.4000015,-19.29999924,24,44,24,39,35,48,45,51,48,57,72,49,35,42,59,40,78,47,46,46
1373,122.4499969,-19.29999924,28,48,25,42,39,52,49,53,52,64,77,53,37,42,64,42,80,48,49,50
1374,122.5,-19.29999924,30,53,26,42,40,54,50,58,53,66,77,57,38,42,64,43,84,50,53,50
1375,122.5500031,-19.29999924,31,54,28,43,40,57,51,61,56,70,79,59,41,45,69,44,90,53,55,50
1376,122.5999985,-19.29999924,34,56,29,46,42,59,54,64,57,72,81,62,42,47,70,46,93,53,56,49
1377,122.6500015,-19.29999924,36,55,28,49,43,60,54,66,58,72,83,61,44,48,69,46,93,54,57,53
1378,122.6999969,-19.29999924,37,55,32,48,45,60,54,67,59,72,86,61,44,49,71,47,95,55,59,53
1379,122.75,-19.29999924,37,56,34,46,47,60,54,69,62,72,86,61,44,51,70,46,96,56,58,53
1380,122.8000031,-19.29999924,37,56,34,46,48,61,55,68,62,72,85,62,45,52,71,47,97,56,58,53
1381,122.8499985,-19.29999924,37,56,35,46,47,62,56,69,63,73,84,63,44,52,71,47,95,56,59,51
1382,121.4499969,-19.25,23,31,19,36,24,41,35,43,42,48,69,33,24,26,41,17,65,35,28,36
1383,121.5,-19.25,22,33,19,35,24,41,34,44,43,46,71,34,25,24,41,17,63,37,28,37
1384,121.5500031,-19.25,22,33,20,35,24,41,33,44,43,47,69,34,26,24,43,17,64,35,29,37
1385,121.5999985,-19.25,22,33,20,35,24,41,35,44,43,48,69,34,24,24,43,20,64,35,30,36
1386,121.6500015,-19.25,22,34,20,35,24,41,35,44,42,48,68,36,24,25,42,23,65,35,30,36
1387,121.6999969,-19.25,22,36,19,35,25,41,36,44,42,48,68,38,24,25,43,24,65,36,31,36
1388,121.75,-19.25,23,36,20,35,25,42,36,43,43,48,68,37,24,25,43,24,68,37,32,36
1389,121.8000031,-19.25,23,36,20,35,27,43,35,43,43,49,68,37,24,25,44,24,69,38,32,37
1390,121.8499985,-19.25,21,35,20,35,27,44,35,43,43,48,67,37,26,27,46,25,70,41,32,39
1391,121.9000015,-19.25,21,35,20,35,26,44,35,45,45,48,68,38,27,27,46,25,71,43,32,40
1392,121.9499969,-19.25,20,35,22,33,27,44,37,45,45,49,68,38,27,28,46,26,72,42,32,41
1393,122,-19.25,20,36,22,33,27,44,37,46,45,50,68,38,29,28,47,27,71,41,32,41
1394,122.0500031,-19.25,19,37,23,33,27,44,36,46,43,50,67,39,28,30,47,27,71,41,35,41
1395,122.0999985,-19.25,21,38,22,33,27,45,35,45,42,50,69,39,28,31,47,29,71,43,37,41
1396,122.1500015,-19.25,21,38,23,35,29,45,36,45,44,51,70,39,29,31,48,31,74,45,38,42
1397,122.1999969,-19.25,20,39,23,35,30,45,38,44,45,52,69,39,29,32,48,33,76,45,40,42
1398,122.25,-19.25,20,40,22,37,30,48,41,46,46,55,69,39,29,33,49,34,76,45,41,43
1399,122.3000031,-19.25,21,42,23,36,31,48,42,47,47,55,72,41,33,35,50,36,74,48,40,43
1400,122.3499985,-19.25,23,43,24,38,33,47,44,49,47,56,73,45,32,39,53,39,77,48,44,43
1401,122.4000015,-19.25,24,45,24,38,34,48,46,51,49,58,74,49,35,41,58,42,79,48,47,47
1402,122.4499969,-19.25,28,50,25,39,38,51,49,53,51,63,74,52,37,43,63,40,79,49,51,49
1403,122.5,-19.25,30,52,26,42,40,53,50,57,53,65,76,55,39,42,65,44,82,50,54,50
1404,122.5500031,-19.25,32,53,28,45,40,57,52,61,56,69,79,58,40,45,67,44,88,52,56,51
1405,122.5999985,-19.25,36,54,29,45,42,59,54,63,57,71,82,61,42,48,70,44,94,52,56,50
1406,122.6500015,-19.25,36,55,29,46,45,60,54,66,59,72,83,61,44,48,69,46,93,54,58,53
1407,122.6999969,-19.25,37,56,32,47,45,60,54,66,60,72,85,61,43,49,70,46,97,55,59,53
1408,122.75,-19.25,38,56,34,47,47,61,55,68,60,72,85,62,44,51,71,47,97,57,58,52
1409,122.8000031,-19.25,37,57,34,46,48,61,56,68,62,72,85,63,45,52,71,47,96,56,58,52
1410,122.8499985,-19.25,36,56,33,47,47,62,56,68,65,72,84,63,44,54,71,47,95,56,59,51
1411,121.4499969,-19.20000076,22,32,21,35,26,41,33,44,43,47,71,36,26,25,42,19,65,36,29,37
1412,121.5,-19.20000076,22,33,20,35,26,41,34,44,43,47,71,36,26,25,42,19,64,36,30,36
1413,121.5500031,-19.20000076,22,34,22,35,27,41,35,44,42,48,68,38,25,25,41,22,63,34,30,36
1414,121.5999985,-19.20000076,23,35,22,35,26,42,36,44,43,48,68,39,24,25,42,22,64,34,30,36
1415,121.6500015,-19.20000076,23,36,20,35,28,42,36,44,43,49,69,37,24,25,44,23,65,36,31,36
1416,121.6999969,-19.20000076,23,36,20,34,28,44,35,43,43,49,69,37,24,25,44,24,68,38,31,37
1417,121.75,-19.20000076,23,36,21,34,28,44,36,44,44,48,69,37,26,27,45,25,69,38,32,39
1418,121.8000031,-19.20000076,21,35,22,34,28,43,37,45,44,49,69,38,28,28,46,24,69,40,32,39
1419,121.8499985,-19.20000076,21,37,23,34,27,43,37,46,44,49,69,38,28,28,46,26,71,43,32,40
1420,121.9000015,-19.20000076,21,37,23,34,27,44,37,46,45,49,69,38,28,28,46,26,71,42,33,40
1421,121.9499969,-19.20000076,20,37,23,34,27,44,38,46,44,50,69,38,29,29,47,26,70,43,34,40
1422,122,-19.20000076,19,38,23,34,28,44,37,46,44,51,68,38,29,30,47,27,72,44,36,40
1423,122.0500031,-19.20000076,20,38,22,34,29,44,37,45,43,51,70,38,29,31,47,28,74,46,37,40
1424,122.0999985,-19.20000076,20,39,22,36,30,46,37,45,44,51,70,40,29,32,48,30,77,45,37,40
1425,122.1500015,-19.20000076,20,38,23,37,30,46,40,46,45,53,69,40,29,33,48,30,77,47,40,42
1426,122.1999969,-19.20000076,20,39,22,37,30,46,40,46,46,56,69,39,29,33,48,31,77,48,40,42
1427,122.25,-19.20000076,19,40,22,35,32,47,42,47,48,58,72,40,31,33,48,33,75,48,40,44
1428,122.3000031,-19.20000076,21,42,23,38,33,46,45,50,49,58,73,42,33,34,49,36,76,49,42,44
1429,122.3499985,-19.20000076,23,44,24,38,34,48,46,49,50,60,74,44,33,38,50,37,75,48,46,44
1430,122.4000015,-19.20000076,25,44,24,40,34,50,47,50,50,61,75,47,32,42,57,41,78,47,47,45
1431,122.4499969,-19.20000076,26,48,25,40,38,51,46,52,51,62,74,50,36,41,65,42,79,49,51,49
1432,122.5,-19.20000076,30,51,26,43,40,51,49,56,54,66,77,53,39,43,63,42,79,49,51,49
1433,122.5500031,-19.20000076,32,54,28,44,40,56,51,61,57,69,78,58,40,45,66,43,87,52,56,50
1434,122.5999985,-19.20000076,36,54,29,46,41,58,52,63,58,69,82,61,40,47,67,44,92,52,56,53
1435,122.6500015,-19.20000076,36,54,30,47,45,61,55,64,59,72,84,62,42,48,68,45,95,55,59,52
1436,122.6999969,-19.20000076,37,57,34,48,46,60,54,66,60,72,85,61,43,50,69,46,96,56,59,52
1437,122.75,-19.20000076,38,56,33,47,47,61,55,67,60,72,85,62,44,52,69,46,96,56,58,52
1438,122.8000031,-19.20000076,37,56,33,47,47,61,56,67,62,72,85,62,43,52,69,45,95,56,58,52
1439,122.8499985,-19.20000076,36,53,33,48,48,62,56,66,66,74,83,63,43,54,69,45,94,55,59,50
1440,121.5,-19.14999962,23,35,23,35,29,42,35,44,43,49,69,38,25,26,43,22,64,36,30,35
1441,121.5500031,-19.14999962,23,35,22,35,28,43,36,44,43,49,68,38,24,25,44,24,65,37,31,36
1442,121.5999985,-19.14999962,23,35,22,34,28,43,37,43,44,49,69,38,25,26,44,23,65,37,31,36
1443,121.6500015,-19.14999962,23,37,23,35,28,44,36,44,44,49,69,38,26,27,45,24,64,38,31,37
1444,121.6999969,-19.14999962,22,38,23,35,28,44,37,45,44,49,69,38,26,28,45,24,68,38,31,38
1445,121.75,-19.14999962,21,37,23,35,28,43,37,46,44,49,70,38,27,28,45,26,68,38,32,38
1446,121.8000031,-19.14999962,21,37,23,34,27,43,37,46,45,49,71,38,28,28,46,25,69,41,34,39
1447,121.8499985,-19.14999962,22,37,23,34,29,43,37,46,46,51,71,38,27,29,46,26,72,44,35,39
1448,121.9000015,-19.14999962,21,38,23,33,29,43,37,46,45,51,70,38,27,30,47,27,73,45,35,39
1449,121.9499969,-19.14999962,20,38,23,34,29,45,37,46,44,51,69,39,28,30,47,28,73,45,35,40
1450,122,-19.14999962,20,39,22,37,29,45,37,45,44,51,70,39,28,32,47,28,73,44,36,40
1451,122.0500031,-19.14999962,19,39,22,38,31,45,37,47,45,54,70,39,28,33,48,29,73,45,37,41
1452,122.0999985,-19.14999962,20,38,21,38,32,47,39,47,46,57,70,41,28,33,48,29,76,48,38,42
1453,122.1500015,-19.14999962,20,39,21,37,32,46,41,49,47,59,71,40,28,33,48,31,75,49,38,43
1454,122.1999969,-19.14999962,19,39,22,36,33,47,41,49,48,59,72,41,29,34,49,33,75,49,39,45
1455,122.25,-19.14999962,21,40,23,37,35,47,44,52,48,59,75,41,32,35,51,34,74,49,42,46
1456,122.3000031,-19.14999962,24,42,23,39,35,49,45,51,47,60,76,44,33,36,51,36,74,50,44,45
1457,122.3499985,-19.14999962,26,43,24,40,35,50,47,52,49,62,73,45,32,37,51,38,74,50,45,46
1458,122.4000015,-19.14999962,27,44,24,39,36,51,45,53,50,61,74,46,32,39,56,40,76,50,47,45
1459,122.4499969,-19.14999962,27,49,25,40,37,52,46,53,50,63,75,48,33,42,57,41,74,49,51,48
1460,122.5,-19.14999962,30,50,26,44,39,51,49,56,53,65,77,52,38,43,63,42,79,49,51,49
1461,122.5500031,-19.14999962,34,54,28,47,40,54,51,60,57,69,78,60,39,45,66,42,82,50,54,49
1462,122.5999985,-19.14999962,36,54,30,47,43,59,52,65,59,69,82,62,42,47,67,44,88,53,56,53
1463,122.6500015,-19.14999962,36,53,30,47,44,60,54,65,59,70,84,62,42,48,66,45,94,54,58,51
1464,122.6999969,-19.14999962,38,55,34,49,46,60,54,67,60,72,85,61,44,50,68,46,94,56,57,51
1465,122.75,-19.14999962,36,56,34,48,48,61,54,68,62,72,85,62,45,52,68,45,95,55,57,52
1466,122.8000031,-19.14999962,37,54,33,47,47,60,54,68,64,73,83,63,43,53,68,44,94,55,57,50
1467,122.8499985,-19.14999962,36,53,33,49,49,61,55,65,63,73,82,61,43,53,67,42,94,53,56,49
1468,121.5500031,-19.10000038,23,37,23,35,28,43,37,45,44,50,69,38,26,28,45,24,67,37,31,37
1469,121.5999985,-19.10000038,23,37,23,35,28,43,36,45,44,49,69,38,26,28,45,24,68,37,30,37
1470,121.6500015,-19.10000038,22,37,23,35,28,44,37,45,45,49,70,39,27,28,45,25,67,39,32,38
1471,121.6999969,-19.10000038,22,36,23,35,30,43,37,46,45,49,71,39,28,28,45,25,67,40,34,38
1472,121.75,-19.10000038,22,38,23,34,30,44,37,47,45,50,71,39,27,29,46,25,69,41,34,39
1473,121.8000031,-19.10000038,22,38,23,35,30,44,38,47,46,51,71,40,27,30,46,25,68,41,34,39
1474,121.8499985,-19.10000038,21,39,23,35,30,44,37,46,46,51,72,40,27,30,46,28,71,43,34,41
1475,121.9000015,-19.10000038,21,39,23,35,30,45,37,47,44,55,72,40,28,31,47,28,73,46,34,41
1476,121.9499969,-19.10000038,20,39,22,39,31,45,37,46,44,56,71,40,28,33,48,28,73,46,34,42
1477,122,-19.10000038,19,38,22,39,32,45,40,48,45,57,72,40,28,34,50,29,73,46,35,43
1478,122.0500031,-19.10000038,19,40,21,39,33,46,40,49,47,57,72,42,28,34,49,30,75,47,37,43
1479,122.0999985,-19.10000038,20,40,21,38,33,48,41,51,46,58,72,44,28,33,49,31,75,49,36,44
1480,122.1500015,-19.10000038,20,38,21,37,33,46,41,52,47,58,73,44,28,34,48,31,74,49,37,44
1481,122.1999969,-19.10000038,20,39,23,36,34,47,44,53,47,59,75,44,30,35,49,34,73,49,41,45
1482,122.25,-19.10000038,22,39,23,38,35,49,45,53,47,62,76,44,31,35,50,34,74,49,41,43
1483,122.3000031,-19.10000038,25,43,23,39,35,50,44,53,50,63,74,46,32,36,50,37,74,49,45,45
1484,122.3499985,-19.10000038,26,44,24,38,37,50,45,54,49,64,72,45,31,37,52,39,73,49,45,44
1485,122.4000015,-19.10000038,28,45,25,38,37,50,47,53,50,65,75,47,30,39,52,40,76,48,48,44
1486,122.4499969,-19.10000038,29,49,25,43,38,49,48,55,51,66,76,49,32,40,55,41,75,49,50,47
1487,122.5,-19.10000038,30,51,27,44,38,51,47,55,53,66,77,52,38,42,61,42,76,49,52,48
1488,122.5500031,-19.10000038,34,52,29,46,40,55,51,59,56,68,80,55,39,42,64,42,77,49,53,50
1489,122.5999985,-19.10000038,34,54,29,47,43,57,52,64,58,69,83,59,42,46,66,44,82,50,55,52
1490,122.6500015,-19.10000038,38,54,31,47,45,59,52,65,59,69,83,61,43,48,66,45,89,54,58,51
1491,122.6999969,-19.10000038,37,53,32,48,45,60,53,65,59,69,84,61,45,50,66,46,91,54,57,50
1492,122.75,-19.10000038,36,53,34,47,47,60,54,65,62,69,84,61,45,50,68,45,92,54,56,49
1493,122.8000031,-19.10000038,34,51,34,47,48,60,54,65,61,70,82,61,44,52,67,43,91,53,55,48
1494,122.8499985,-19.10000038,36,51,34,47,49,58,53,64,61,69,81,60,43,52,68,41,88,50,55,48
1495,121.5500031,-19.04999924,23,38,23,35,31,43,37,47,45,50,70,41,27,29,45,25,70,40,33,38
1496,121.5999985,-19.04999924,22,37,23,35,31,43,37,47,46,50,70,40,27,29,45,25,70,40,34,38
1497,121.6500015,-19.04999924,22,37,23,35,30,45,37,49,46,50,72,40,27,30,45,26,68,40,34,38
1498,121.6999969,-19.04999924,22,37,23,35,30,45,38,49,46,52,72,40,27,31,46,26,67,41,34,41
1499,121.75,-19.04999924,22,38,23,35,30,45,37,48,46,54,72,40,27,31,47,27,68,41,34,42
1500,121.8000031,-19.04999924,21,38,23,36,30,45,36,49,45,55,72,43,27,32,47,26,68,42,35,42
1501,121.8499985,-19.04999924,21,40,23,38,31,45,37,49,44,57,73,43,27,32,49,26,70,44,35,42
1502,121.9000015,-19.04999924,22,40,22,39,32,45,39,49,46,57,73,43,28,33,48,29,73,45,35,42
1503,121.9499969,-19.04999924,21,39,22,39,32,45,41,49,46,59,72,43,28,33,49,29,73,46,35,42
1504,122,-19.04999924,20,39,21,39,33,44,41,49,45,58,72,43,28,33,48,30,74,47,36,44
1505,122.0500031,-19.04999924,20,39,21,38,33,45,41,48,47,60,73,43,28,35,48,30,74,49,37,44
1506,122.0999985,-19.04999924,19,38,21,37,33,45,43,51,47,60,74,44,28,35,48,31,74,49,37,45
1507,122.1500015,-19.04999924,20,40,21,37,34,46,43,53,49,61,76,44,28,35,48,33,73,48,41,45
1508,122.1999969,-19.04999924,21,41,22,38,34,47,45,53,49,62,76,44,30,35,49,34,72,47,43,44
1509,122.25,-19.04999924,25,43,23,38,35,46,45,54,52,64,75,45,30,36,49,36,72,48,43,45
1510,122.3000031,-19.04999924,26,46,23,39,37,47,47,53,52,65,73,45,31,37,51,38,73,48,46,45
1511,122.3499985,-19.04999924,28,46,25,39,38,47,48,54,52,66,74,45,31,37,51,39,73,47,47,45
1512,122.4000015,-19.04999924,29,47,25,41,38,48,48,56,52,66,76,45,30,38,52,41,73,48,50,45
1513,122.4499969,-19.04999924,30,50,26,43,38,50,49,54,53,67,77,46,32,39,54,39,72,49,51,47
1514,122.5,-19.04999924,30,54,27,43,38,51,49,57,54,67,78,51,36,41,57,42,74,49,53,50
1515,122.5500031,-19.04999924,34,53,27,44,39,54,50,57,55,67,80,56,39,41,61,41,74,49,54,49
1516,122.5999985,-19.04999924,33,52,29,48,44,56,51,61,58,67,82,57,42,44,63,43,77,49,55,51
1517,122.6500015,-19.04999924,35,52,30,48,45,57,52,62,59,68,82,60,44,46,65,45,82,51,57,50
1518,122.6999969,-19.04999924,35,53,32,47,45,58,54,64,59,68,82,59,45,49,64,45,88,51,57,49
1519,122.75,-19.04999924,35,52,33,46,46,59,55,62,61,67,82,61,45,49,66,43,88,52,56,50
1520,122.8000031,-19.04999924,35,51,33,45,49,55,52,62,59,67,81,58,44,49,66,43,85,50,55,49
1521,122.8499985,-19.04999924,35,50,34,44,49,56,53,59,57,66,79,57,46,51,67,40,85,48,54,47
1522,121.5999985,-19,22,37,23,36,31,44,38,49,46,54,71,42,27,31,46,25,68,41,35,41
1523,121.6500015,-19,22,39,23,37,30,45,38,49,45,56,71,43,27,31,47,26,68,41,35,42
1524,121.6999969,-19,22,40,23,37,32,45,39,49,46,57,72,43,27,31,47,26,68,41,35,42
1525,121.75,-19,22,41,23,38,32,44,39,49,46,58,73,43,27,32,48,27,68,42,35,42
1526,121.8000031,-19,22,41,23,38,32,44,39,49,47,59,72,43,27,33,48,27,65,43,35,43
1527,121.8499985,-19,21,42,22,38,32,44,40,49,47,59,72,43,28,32,48,27,67,44,35,43
1528,121.9000015,-19,21,41,21,39,32,43,41,49,47,59,72,43,28,33,48,28,70,44,36,43
1529,121.9499969,-19,21,41,21,40,33,45,41,48,47,59,72,43,28,34,48,30,74,44,36,43
1530,122,-19,20,40,21,38,33,44,42,48,49,59,72,43,29,35,48,31,73,46,37,44
1531,122.0500031,-19,20,39,21,38,33,44,43,50,48,60,74,44,28,35,48,31,73,47,39,43
1532,122.0999985,-19,20,39,21,38,33,44,43,52,48,61,75,44,28,35,48,32,73,47,41,44
1533,122.1500015,-19,21,41,22,38,34,45,42,54,50,61,75,44,29,35,48,35,71,47,43,45
1534,122.1999969,-19,25,42,22,39,34,46,45,54,52,64,74,45,30,36,48,35,69,47,44,45
1535,122.25,-19,26,44,22,39,38,46,47,53,52,65,73,44,30,36,51,36,71,47,46,45
1536,122.3000031,-19,28,46,24,39,38,47,48,53,52,66,75,43,31,37,51,39,71,47,46,45
1537,122.3499985,-19,30,46,26,42,38,48,48,56,52,66,76,43,31,37,51,40,71,48,48,45
1538,122.4000015,-19,29,47,26,42,38,50,48,55,52,65,78,45,32,38,53,37,72,48,50,47
1539,122.4499969,-19,31,52,25,44,38,52,49,56,53,66,78,48,33,40,54,39,72,49,53,47
1540,122.5,-19,31,55,26,44,39,51,50,57,54,65,78,51,35,39,56,40,71,48,53,49
1541,122.5500031,-19,33,55,28,44,39,53,50,56,55,65,80,52,38,39,58,39,71,50,53,51
1542,122.5999985,-19,32,53,31,47,42,54,51,58,55,66,82,56,42,42,62,41,76,50,55,49
1543,122.6500015,-19,34,52,31,47,44,57,51,59,57,65,81,56,43,46,61,43,77,51,55,47
1544,122.6999969,-19,34,53,31,45,45,57,53,61,59,67,81,58,44,48,62,43,81,51,56,47
1545,122.75,-19,35,52,32,43,47,56,53,60,60,67,81,57,44,48,65,42,82,49,55,47
1546,122.8000031,-19,33,48,31,42,50,54,53,60,59,64,80,56,44,49,65,38,82,48,55,46
